#BJD	Flux	Detrended Flux	
1684.409109	1.000733	0.999892	
1684.410498	1.000609	0.999770	
1684.411887	1.000569	0.999731	
1684.413276	1.000826	0.999989	
1684.414665	1.000541	0.999705	
1684.416054	1.000688	0.999854	
1684.417442	1.000588	0.999755	
1684.418831	1.000614	0.999782	
1684.420220	1.000790	0.999959	
1684.421609	1.000592	0.999763	
1684.422998	1.000688	0.999860	
1684.424387	1.000722	0.999895	
1684.425776	1.000614	0.999788	
1684.427164	1.001782	1.000957	
1684.428553	1.000794	0.999971	
1684.429942	1.000716	0.999894	
1684.431331	1.000683	0.999862	
1684.432720	1.000640	0.999821	
1684.434109	1.000677	0.999859	
1684.435498	1.000666	0.999849	
1684.436886	1.000761	0.999945	
1684.438275	1.000718	0.999903	
1684.439664	1.000696	0.999883	
1684.441053	1.000723	0.999911	
1684.442442	1.000756	0.999945	
1684.443831	1.000838	1.000028	
1684.445219	1.000863	1.000055	
1684.446608	1.000748	0.999941	
1684.447997	1.000877	1.000071	
1684.449386	1.000799	0.999994	
1684.450775	1.000574	0.999771	
1684.452164	1.003403	1.002599	
1684.453553	1.000800	0.999999	
1684.454941	1.000782	0.999982	
1684.456330	1.000778	0.999979	
1684.457719	1.000746	0.999949	
1684.459108	1.000779	0.999983	
1684.460497	1.000724	0.999929	
1684.461886	1.000802	1.000008	
1684.463275	1.000827	1.000034	
1684.464663	1.001011	1.000219	
1684.466052	1.000876	1.000086	
1684.467441	1.000731	0.999942	
1684.468830	1.000924	1.000136	
1684.470219	1.001077	1.000290	
1684.471608	1.000738	0.999953	
1684.472997	1.000860	1.000076	
1684.474385	1.000949	1.000166	
1684.475774	1.000853	1.000071	
1684.477163	1.000774	0.999993	
1684.478552	1.000909	1.000129	
1684.479941	1.000913	1.000135	
1684.481330	1.000875	1.000098	
1684.482718	1.000893	1.000117	
1684.484107	1.000844	1.000069	
1684.485496	1.000812	1.000038	
1684.486885	1.000905	1.000133	
1684.488274	1.000839	1.000068	
1684.489663	1.000953	1.000183	
1684.491052	1.000790	1.000021	
1684.492440	1.000971	1.000203	
1684.493829	1.000959	1.000192	
1684.495218	1.000968	1.000203	
